﻿Dato,Wind,Temp,Sun,MWh,Flow
21-10-2023 00:00,6.5,7.54,0,249848.37,7449.22
22-10-2023 00:00,3,9.29,12,252791.37,8110.28
23-10-2023 00:00,2.08,8.54,184,256864.2,7597.28
24-10-2023 00:00,5.5,8.54,14,246053.11,7257.56
25-10-2023 00:00,4.29,9.17,13,259308.5,7594.27
26-10-2023 00:00,4.21,7.21,2,278397.86,8477.69
27-10-2023 00:00,3.88,6.21,13,277833.75,8316.66
28-10-2023 00:00,4.58,6.54,0,263306.26,7921.08
29-10-2023 00:00,5.21,9.58,54,249396.13,7587.76
30-10-2023 00:00,4.67,10.25,153,317593.44,9043.71
31-10-2023 00:00,3.67,3,70,354439.49,10006.22
01-11-2023 00:00,3.75,4.25,27,275840.36,8003.12
02-11-2023 00:00,5.67,9.58,91,279185.55,8371.43
03-11-2023 00:00,5.04,8.75,11,270640.29,8168.04
04-11-2023 00:00,4.25,7.79,1,262150.29,8002.49
05-11-2023 00:00,2.38,8,11,259194.12,7808.03
06-11-2023 00:00,3.08,8.29,193,278617.33,8365.33
07-11-2023 00:00,2.71,7.42,99,268143.43,8237.08
08-11-2023 00:00,3.75,7.92,194,269057.19,8345.51
09-11-2023 00:00,1.5,7.21,11,293333.17,8892.83
10-11-2023 00:00,2.38,5.96,110,291411.41,8696.49
11-11-2023 00:00,0.79,5.5,21,280273.34,8545.79
12-11-2023 00:00,1.17,5.21,90,317395.14,9296.23
13-11-2023 00:00,4,4.83,28,324080.29,9408.81
14-11-2023 00:00,4.25,5.21,0,351268.47,9914.07
15-11-2023 00:00,3.08,3.63,7,369321.27,10327.3
16-11-2023 00:00,4.5,2.83,34,372186.18,10586.71
17-11-2023 00:00,2.29,2.46,22,353128.21,10802.16
18-11-2023 00:00,3.38,2.42,169,325293.24,9778.45
19-11-2023 00:00,3.42,5.46,0,321458.16,9790.1
20-11-2023 00:00,3.04,5.71,3,352924.76,10391.95
21-11-2023 00:00,2,2.83,8,393862.54,11201.17
22-11-2023 00:00,5.42,3.75,0,324413.23,9141.6
23-11-2023 00:00,9.83,7.96,2,384488.18,10838.42
24-11-2023 00:00,5.46,1.83,127,376913.22,10761.9
25-11-2023 00:00,2.46,0.88,294,429762.36,12243.21
26-11-2023 00:00,1.46,-1.21,34,439386.21,12714.38
27-11-2023 00:00,5.25,0.29,12,482494.31,13673.68
28-11-2023 00:00,2.42,-4.58,180,511321.2,14092.17
